,office_uuid,target_date,created_at,orders,invitations
1354,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-10,2023-08-01 08:42:03+00:00,263,220
1355,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-11,2023-08-01 08:42:03+00:00,258,242
1356,4ed8b854-681c-4221-b382-155035e74b92,2023-07-31,2023-08-01 08:42:03+00:00,266,116
1357,4ed8b854-681c-4221-b382-155035e74b92,2023-08-01,2023-08-01 08:42:03+00:00,168,133
1358,4ed8b854-681c-4221-b382-155035e74b92,2023-08-02,2023-08-01 08:42:03+00:00,149,130
1359,4ed8b854-681c-4221-b382-155035e74b92,2023-08-03,2023-08-01 08:42:03+00:00,138,131
1360,4ed8b854-681c-4221-b382-155035e74b92,2023-08-04,2023-08-01 08:42:03+00:00,147,136
1361,4ed8b854-681c-4221-b382-155035e74b92,2023-08-05,2023-08-01 08:42:03+00:00,0,9
1362,4ed8b854-681c-4221-b382-155035e74b92,2023-08-06,2023-08-01 08:42:03+00:00,0,8
1363,4ed8b854-681c-4221-b382-155035e74b92,2023-08-07,2023-08-01 08:42:03+00:00,271,116
1364,4ed8b854-681c-4221-b382-155035e74b92,2023-08-08,2023-08-01 08:42:03+00:00,164,132
1365,4ed8b854-681c-4221-b382-155035e74b92,2023-08-09,2023-08-01 08:42:03+00:00,145,129
1366,4ed8b854-681c-4221-b382-155035e74b92,2023-08-10,2023-08-01 08:42:03+00:00,134,129
1367,4ed8b854-681c-4221-b382-155035e74b92,2023-08-11,2023-08-01 08:42:03+00:00,142,135
1368,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-31,2023-08-02 08:15:04+00:00,724,153
1369,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-01,2023-08-02 08:15:04+00:00,520,188
1370,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-02,2023-08-02 08:15:04+00:00,469,170
1371,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-03,2023-08-02 08:15:04+00:00,472,167
1372,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-04,2023-08-02 08:15:04+00:00,470,180
1373,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-05,2023-08-02 08:15:04+00:00,162,3
1374,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-06,2023-08-02 08:15:04+00:00,178,0
1375,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-07,2023-08-02 08:15:04+00:00,746,153
1376,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-08,2023-08-02 08:15:04+00:00,517,189
1377,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-09,2023-08-02 08:15:04+00:00,466,170
1378,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-10,2023-08-02 08:15:04+00:00,470,168
1379,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-11,2023-08-02 08:15:04+00:00,468,180
1380,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-31,2023-08-02 08:43:47+00:00,543,211
1381,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-01,2023-08-02 08:43:47+00:00,326,229
1382,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-02,2023-08-02 08:43:47+00:00,267,230
1383,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-03,2023-08-02 08:43:47+00:00,266,220
1384,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-04,2023-08-02 08:43:47+00:00,262,242
1385,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-05,2023-08-02 08:43:47+00:00,51,17
1386,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-06,2023-08-02 08:43:47+00:00,64,8
1387,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-07,2023-08-02 08:43:47+00:00,551,208
1388,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-08,2023-08-02 08:43:47+00:00,323,229
1389,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-09,2023-08-02 08:43:47+00:00,264,230
1390,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-10,2023-08-02 08:43:47+00:00,263,220
1391,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-11,2023-08-02 08:43:47+00:00,258,242
1392,4ed8b854-681c-4221-b382-155035e74b92,2023-07-31,2023-08-02 08:43:47+00:00,266,116
1393,4ed8b854-681c-4221-b382-155035e74b92,2023-08-01,2023-08-02 08:43:47+00:00,168,133
1394,4ed8b854-681c-4221-b382-155035e74b92,2023-08-02,2023-08-02 08:43:47+00:00,149,130
1395,4ed8b854-681c-4221-b382-155035e74b92,2023-08-03,2023-08-02 08:43:47+00:00,138,131
1396,4ed8b854-681c-4221-b382-155035e74b92,2023-08-04,2023-08-02 08:43:47+00:00,147,136
1397,4ed8b854-681c-4221-b382-155035e74b92,2023-08-05,2023-08-02 08:43:47+00:00,0,9
1398,4ed8b854-681c-4221-b382-155035e74b92,2023-08-06,2023-08-02 08:43:47+00:00,0,8
1399,4ed8b854-681c-4221-b382-155035e74b92,2023-08-07,2023-08-02 08:43:47+00:00,271,116
1400,4ed8b854-681c-4221-b382-155035e74b92,2023-08-08,2023-08-02 08:43:47+00:00,164,132
1401,4ed8b854-681c-4221-b382-155035e74b92,2023-08-09,2023-08-02 08:43:47+00:00,145,129
1402,4ed8b854-681c-4221-b382-155035e74b92,2023-08-10,2023-08-02 08:43:47+00:00,134,129
1403,4ed8b854-681c-4221-b382-155035e74b92,2023-08-11,2023-08-02 08:43:47+00:00,142,135
1404,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-31,2023-08-03 08:15:57+00:00,724,153
1405,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-01,2023-08-03 08:15:57+00:00,520,188
1406,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-02,2023-08-03 08:15:57+00:00,469,170
1407,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-03,2023-08-03 08:15:57+00:00,472,167
1408,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-04,2023-08-03 08:15:57+00:00,470,180
1409,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-05,2023-08-03 08:15:57+00:00,162,3
1410,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-06,2023-08-03 08:15:57+00:00,178,0
1411,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-07,2023-08-03 08:15:57+00:00,746,153
1412,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-08,2023-08-03 08:15:57+00:00,517,189
1413,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-09,2023-08-03 08:15:57+00:00,466,170
1414,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-10,2023-08-03 08:15:57+00:00,470,168
1415,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-11,2023-08-03 08:15:57+00:00,468,180
1416,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-31,2023-08-03 08:45:31+00:00,543,211
1417,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-01,2023-08-03 08:45:31+00:00,326,229
1418,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-02,2023-08-03 08:45:31+00:00,267,230
1419,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-03,2023-08-03 08:45:31+00:00,266,220
1420,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-04,2023-08-03 08:45:31+00:00,262,242
1421,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-05,2023-08-03 08:45:31+00:00,51,17
1422,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-06,2023-08-03 08:45:31+00:00,64,8
1423,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-07,2023-08-03 08:45:31+00:00,551,208
1424,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-08,2023-08-03 08:45:31+00:00,323,229
1425,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-09,2023-08-03 08:45:31+00:00,264,230
1426,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-10,2023-08-03 08:45:31+00:00,263,220
1427,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-11,2023-08-03 08:45:31+00:00,258,242
1428,4ed8b854-681c-4221-b382-155035e74b92,2023-07-31,2023-08-03 08:45:31+00:00,266,116
1429,4ed8b854-681c-4221-b382-155035e74b92,2023-08-01,2023-08-03 08:45:31+00:00,168,133
1430,4ed8b854-681c-4221-b382-155035e74b92,2023-08-02,2023-08-03 08:45:31+00:00,149,130
1431,4ed8b854-681c-4221-b382-155035e74b92,2023-08-03,2023-08-03 08:45:31+00:00,138,131
1432,4ed8b854-681c-4221-b382-155035e74b92,2023-08-04,2023-08-03 08:45:31+00:00,147,136
1433,4ed8b854-681c-4221-b382-155035e74b92,2023-08-05,2023-08-03 08:45:31+00:00,0,9
1434,4ed8b854-681c-4221-b382-155035e74b92,2023-08-06,2023-08-03 08:45:31+00:00,0,8
1435,4ed8b854-681c-4221-b382-155035e74b92,2023-08-07,2023-08-03 08:45:31+00:00,271,116
1436,4ed8b854-681c-4221-b382-155035e74b92,2023-08-08,2023-08-03 08:45:31+00:00,164,132
1437,4ed8b854-681c-4221-b382-155035e74b92,2023-08-09,2023-08-03 08:45:31+00:00,145,129
1438,4ed8b854-681c-4221-b382-155035e74b92,2023-08-10,2023-08-03 08:45:31+00:00,134,129
1439,4ed8b854-681c-4221-b382-155035e74b92,2023-08-11,2023-08-03 08:45:31+00:00,142,135
1440,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-04,2023-08-04 08:16:47+00:00,476,188
1441,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-05,2023-08-04 08:16:47+00:00,140,10
1442,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-06,2023-08-04 08:16:47+00:00,160,3
1443,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-07,2023-08-04 08:16:47+00:00,810,157
1444,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-08,2023-08-04 08:16:47+00:00,533,199
1445,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-09,2023-08-04 08:16:47+00:00,466,177
1446,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-10,2023-08-04 08:16:47+00:00,471,172
1447,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-11,2023-08-04 08:16:47+00:00,475,189
1448,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-12,2023-08-04 08:16:47+00:00,139,11
1449,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-13,2023-08-04 08:16:47+00:00,159,4
1450,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-14,2023-08-04 08:16:47+00:00,809,158
1451,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-15,2023-08-04 08:16:47+00:00,532,200
1452,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-04,2023-08-04 08:47:09+00:00,231,217
1453,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-05,2023-08-04 08:47:09+00:00,28,0
1454,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-06,2023-08-04 08:47:09+00:00,40,0
1455,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-07,2023-08-04 08:47:09+00:00,502,185
1456,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-08,2023-08-04 08:47:09+00:00,289,206
1457,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-09,2023-08-04 08:47:09+00:00,232,206
1458,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-10,2023-08-04 08:47:09+00:00,230,195
1459,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-11,2023-08-04 08:47:09+00:00,229,217
1460,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-12,2023-08-04 08:47:09+00:00,25,0
1461,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-13,2023-08-04 08:47:09+00:00,37,0
1462,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-14,2023-08-04 08:47:09+00:00,500,185
1463,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-15,2023-08-04 08:47:09+00:00,286,206
1464,4ed8b854-681c-4221-b382-155035e74b92,2023-08-04,2023-08-04 08:47:09+00:00,124,119
1465,4ed8b854-681c-4221-b382-155035e74b92,2023-08-05,2023-08-04 08:47:09+00:00,0,0
1466,4ed8b854-681c-4221-b382-155035e74b92,2023-08-06,2023-08-04 08:47:09+00:00,0,0
1467,4ed8b854-681c-4221-b382-155035e74b92,2023-08-07,2023-08-04 08:47:09+00:00,240,100
1468,4ed8b854-681c-4221-b382-155035e74b92,2023-08-08,2023-08-04 08:47:09+00:00,140,115
1469,4ed8b854-681c-4221-b382-155035e74b92,2023-08-09,2023-08-04 08:47:09+00:00,122,113
1470,4ed8b854-681c-4221-b382-155035e74b92,2023-08-10,2023-08-04 08:47:09+00:00,111,112
1471,4ed8b854-681c-4221-b382-155035e74b92,2023-08-11,2023-08-04 08:47:09+00:00,120,118
1472,4ed8b854-681c-4221-b382-155035e74b92,2023-08-12,2023-08-04 08:47:09+00:00,0,0
1473,4ed8b854-681c-4221-b382-155035e74b92,2023-08-13,2023-08-04 08:47:09+00:00,0,0
1474,4ed8b854-681c-4221-b382-155035e74b92,2023-08-14,2023-08-04 08:47:09+00:00,236,99
1475,4ed8b854-681c-4221-b382-155035e74b92,2023-08-15,2023-08-04 08:47:09+00:00,136,114
1476,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-04,2023-08-05 08:17:38+00:00,471,186
1477,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-05,2023-08-05 08:17:38+00:00,135,7
1478,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-06,2023-08-05 08:17:38+00:00,155,0
1479,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-07,2023-08-05 08:17:38+00:00,804,154
1480,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-08,2023-08-05 08:17:38+00:00,527,197
1481,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-09,2023-08-05 08:17:38+00:00,465,174
1482,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-10,2023-08-05 08:17:38+00:00,471,172
1483,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-11,2023-08-05 08:17:38+00:00,469,186
1484,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-12,2023-08-05 08:17:38+00:00,133,8
1485,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-13,2023-08-05 08:17:38+00:00,152,1
1486,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-14,2023-08-05 08:17:38+00:00,802,155
1487,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-15,2023-08-05 08:17:38+00:00,525,197
1488,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-04,2023-08-05 08:48:45+00:00,237,223
1489,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-05,2023-08-05 08:48:45+00:00,33,6
1490,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-06,2023-08-05 08:48:45+00:00,45,0
1491,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-07,2023-08-05 08:48:45+00:00,508,191
1492,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-08,2023-08-05 08:48:45+00:00,294,212
1493,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-09,2023-08-05 08:48:45+00:00,238,212
1494,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-10,2023-08-05 08:48:45+00:00,237,202
1495,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-11,2023-08-05 08:48:45+00:00,234,223
1496,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-12,2023-08-05 08:48:45+00:00,31,6
1497,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-13,2023-08-05 08:48:45+00:00,42,0
1498,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-14,2023-08-05 08:48:45+00:00,505,191
1499,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-15,2023-08-05 08:48:45+00:00,291,212
1500,4ed8b854-681c-4221-b382-155035e74b92,2023-08-04,2023-08-05 08:48:45+00:00,129,122
1501,4ed8b854-681c-4221-b382-155035e74b92,2023-08-05,2023-08-05 08:48:45+00:00,0,0
1502,4ed8b854-681c-4221-b382-155035e74b92,2023-08-06,2023-08-05 08:48:45+00:00,0,0
1503,4ed8b854-681c-4221-b382-155035e74b92,2023-08-07,2023-08-05 08:48:45+00:00,245,103
1504,4ed8b854-681c-4221-b382-155035e74b92,2023-08-08,2023-08-05 08:48:45+00:00,145,118
1505,4ed8b854-681c-4221-b382-155035e74b92,2023-08-09,2023-08-05 08:48:45+00:00,127,116
1506,4ed8b854-681c-4221-b382-155035e74b92,2023-08-10,2023-08-05 08:48:45+00:00,117,116
1507,4ed8b854-681c-4221-b382-155035e74b92,2023-08-11,2023-08-05 08:48:45+00:00,125,121
1508,4ed8b854-681c-4221-b382-155035e74b92,2023-08-12,2023-08-05 08:48:45+00:00,0,0
1509,4ed8b854-681c-4221-b382-155035e74b92,2023-08-13,2023-08-05 08:48:45+00:00,0,0
1510,4ed8b854-681c-4221-b382-155035e74b92,2023-08-14,2023-08-05 08:48:45+00:00,241,102
1511,4ed8b854-681c-4221-b382-155035e74b92,2023-08-15,2023-08-05 08:48:45+00:00,141,117
1512,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-04,2023-08-06 08:18:28+00:00,471,186
1513,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-05,2023-08-06 08:18:28+00:00,135,7
1514,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-06,2023-08-06 08:18:28+00:00,155,0
1515,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-07,2023-08-06 08:18:28+00:00,804,154
1516,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-08,2023-08-06 08:18:28+00:00,527,197
1517,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-09,2023-08-06 08:18:28+00:00,465,174
1518,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-10,2023-08-06 08:18:28+00:00,471,172
1519,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-11,2023-08-06 08:18:28+00:00,469,186
1520,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-12,2023-08-06 08:18:28+00:00,133,8
1521,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-13,2023-08-06 08:18:28+00:00,152,1
1522,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-14,2023-08-06 08:18:28+00:00,802,155
1523,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-15,2023-08-06 08:18:28+00:00,525,197
1524,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-04,2023-08-06 08:50:22+00:00,237,223
1525,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-05,2023-08-06 08:50:22+00:00,33,6
1526,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-06,2023-08-06 08:50:22+00:00,45,0
1527,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-07,2023-08-06 08:50:22+00:00,508,191
1528,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-08,2023-08-06 08:50:22+00:00,294,212
1529,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-09,2023-08-06 08:50:22+00:00,238,212
1530,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-10,2023-08-06 08:50:22+00:00,237,202
1531,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-11,2023-08-06 08:50:22+00:00,234,223
1532,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-12,2023-08-06 08:50:22+00:00,31,6
1533,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-13,2023-08-06 08:50:22+00:00,42,0
1534,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-14,2023-08-06 08:50:22+00:00,505,191
1535,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-15,2023-08-06 08:50:22+00:00,291,212
1536,4ed8b854-681c-4221-b382-155035e74b92,2023-08-04,2023-08-06 08:50:22+00:00,129,122
1537,4ed8b854-681c-4221-b382-155035e74b92,2023-08-05,2023-08-06 08:50:22+00:00,0,0
1538,4ed8b854-681c-4221-b382-155035e74b92,2023-08-06,2023-08-06 08:50:22+00:00,0,0
1539,4ed8b854-681c-4221-b382-155035e74b92,2023-08-07,2023-08-06 08:50:22+00:00,245,103
1540,4ed8b854-681c-4221-b382-155035e74b92,2023-08-08,2023-08-06 08:50:22+00:00,145,118
1541,4ed8b854-681c-4221-b382-155035e74b92,2023-08-09,2023-08-06 08:50:22+00:00,127,116
1542,4ed8b854-681c-4221-b382-155035e74b92,2023-08-10,2023-08-06 08:50:22+00:00,117,116
1543,4ed8b854-681c-4221-b382-155035e74b92,2023-08-11,2023-08-06 08:50:22+00:00,125,121
1544,4ed8b854-681c-4221-b382-155035e74b92,2023-08-12,2023-08-06 08:50:22+00:00,0,0
1545,4ed8b854-681c-4221-b382-155035e74b92,2023-08-13,2023-08-06 08:50:22+00:00,0,0
1546,4ed8b854-681c-4221-b382-155035e74b92,2023-08-14,2023-08-06 08:50:22+00:00,241,102
1547,4ed8b854-681c-4221-b382-155035e74b92,2023-08-15,2023-08-06 08:50:22+00:00,141,117
1548,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-06,2023-08-07 08:19:19+00:00,171,2
1549,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-07,2023-08-07 08:19:19+00:00,782,154
1550,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-08,2023-08-07 08:19:19+00:00,526,194
1551,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-09,2023-08-07 08:19:19+00:00,469,173
1552,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-10,2023-08-07 08:19:19+00:00,474,171
1553,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-11,2023-08-07 08:19:19+00:00,472,184
1554,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-12,2023-08-07 08:19:19+00:00,150,8
1555,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-13,2023-08-07 08:19:19+00:00,169,2
1556,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-14,2023-08-07 08:19:19+00:00,780,155
1557,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-15,2023-08-07 08:19:19+00:00,524,194
1558,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-16,2023-08-07 08:19:19+00:00,467,174
1559,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-17,2023-08-07 08:19:19+00:00,472,172
1560,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-06,2023-08-07 08:51:58+00:00,44,0
1561,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-07,2023-08-07 08:51:58+00:00,493,189
1562,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-08,2023-08-07 08:51:58+00:00,287,208
1563,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-09,2023-08-07 08:51:58+00:00,234,208
1564,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-10,2023-08-07 08:51:58+00:00,233,199
1565,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-11,2023-08-07 08:51:58+00:00,229,219
1566,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-12,2023-08-07 08:51:58+00:00,30,6
1567,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-13,2023-08-07 08:51:58+00:00,41,0
1568,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-14,2023-08-07 08:51:58+00:00,491,188
1569,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-15,2023-08-07 08:51:58+00:00,285,208
1570,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-16,2023-08-07 08:51:58+00:00,231,208
1571,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-17,2023-08-07 08:51:58+00:00,230,199
1572,4ed8b854-681c-4221-b382-155035e74b92,2023-08-06,2023-08-07 08:51:58+00:00,0,0
1573,4ed8b854-681c-4221-b382-155035e74b92,2023-08-07,2023-08-07 08:51:58+00:00,242,105
1574,4ed8b854-681c-4221-b382-155035e74b92,2023-08-08,2023-08-07 08:51:58+00:00,146,119
1575,4ed8b854-681c-4221-b382-155035e74b92,2023-08-09,2023-08-07 08:51:58+00:00,129,117
1576,4ed8b854-681c-4221-b382-155035e74b92,2023-08-10,2023-08-07 08:51:58+00:00,119,118
1577,4ed8b854-681c-4221-b382-155035e74b92,2023-08-11,2023-08-07 08:51:58+00:00,126,122
1578,4ed8b854-681c-4221-b382-155035e74b92,2023-08-12,2023-08-07 08:51:58+00:00,0,0
1579,4ed8b854-681c-4221-b382-155035e74b92,2023-08-13,2023-08-07 08:51:58+00:00,0,0
1580,4ed8b854-681c-4221-b382-155035e74b92,2023-08-14,2023-08-07 08:51:58+00:00,238,104
1581,4ed8b854-681c-4221-b382-155035e74b92,2023-08-15,2023-08-07 08:51:58+00:00,142,118
1582,4ed8b854-681c-4221-b382-155035e74b92,2023-08-16,2023-08-07 08:51:58+00:00,125,116
1583,4ed8b854-681c-4221-b382-155035e74b92,2023-08-17,2023-08-07 08:51:58+00:00,115,116
1584,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-07,2023-08-08 08:20:09+00:00,769,152
1585,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-08,2023-08-08 08:20:09+00:00,525,190
1586,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-09,2023-08-08 08:20:09+00:00,470,170
1587,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-10,2023-08-08 08:20:09+00:00,475,168
1588,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-11,2023-08-08 08:20:09+00:00,473,181
1589,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-12,2023-08-08 08:20:09+00:00,160,7
1590,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-13,2023-08-08 08:20:09+00:00,177,1
1591,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-14,2023-08-08 08:20:09+00:00,767,153
1592,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-15,2023-08-08 08:20:09+00:00,523,191
1593,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-16,2023-08-08 08:20:09+00:00,468,171
1594,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-17,2023-08-08 08:20:09+00:00,473,169
1595,4236db80-90e9-46be-96f6-54a39b103e4e,2023-08-18,2023-08-08 08:20:09+00:00,471,181
1596,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-07,2023-08-08 08:53:34+00:00,481,183
1597,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-08,2023-08-08 08:53:34+00:00,282,202
1598,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-09,2023-08-08 08:53:34+00:00,230,202
1599,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-08-10,2023-08-08 08:53:34+00:00,229,193
